"id","species","type","age","dbh","n_trees","height","crown_l","crown_r","crown_a","ba","crown_a_cumsum","biomass_ag","biomass_stem","biomass_branch","biomass_leaf","biomass_root_coarse","biomass_root_fine","biomass_soil","biomass_bg","biomass_total","c_ag","c_bg","c_total","anpp","n_ag","n_bg","n_total","annp","year"
142,"PIST","adult",NA,49,2,24.4043839487711,20.237,4.263,57.0926942228458,0.18857454,10684.5508468948,13.9419337009699,9.75935359067894,3.20664475122308,0.975935359067895,2.86085759462816,0.105876406853055,9.48051491665955,12.4472489181408,26.3891826191107,6.97096685048496,3.03253788316537,10.0035047336503,NA,0.0172930158073576,0.0943217430127635,0.111614758820121,NA,2002
21,"ACRU","adult",NA,25.03117305,7,24.0808696308008,12.2652747945,2.7033666894,22.9593605934621,0.0492099928893055,10752.0086659615,1957.73813317847,1370.41669322493,450.279770631047,137.041669322493,411.213947454541,25.0270115565544,1331.26193056136,1767.50288957245,3725.24102275092,685.358346612463,235.026087981416,920.384434593879,NA,20.3527269405267,29.9854550881072,50.3381820286339,NA,2003
184,"QURU","adult",NA,38.46147717,3,24.3039588296697,15.88459007121,4.57691578323,65.8105795516653,0.116183061657771,10760.869064451,2798.74221251198,1959.11954875838,643.710708877755,195.911954875838,579.151037606027,25.643758605113,1903.14470450814,2507.93950071928,5306.68171323126,979.709774379192,335.946577501437,1315.65635188063,34.7487387796284,20.5214411673021,36.1198724258378,56.6413135931399,0.606667607244027,2004
156,"PRSE","adult",NA,36.25134753,2,24.3939699990287,13.4129985861,4.20515631348,55.5538498436408,0.103214141930565,10730.1276923106,1269.32970396646,888.530792776523,291.945831912286,88.8530792776523,263.206602061557,12.1764548501186,863.144198697194,1138.52725560887,2407.85695957533,444.415396388262,152.417076475975,596.832472864237,4.7424286662183,19.0980925822518,24.9640946602902,44.062187242542,0.0827966122657315,2005
157,"PRSE","adult",NA,37.4787572,2,24.6952143330822,13.867140164,4.3475358352,59.3794558659569,0.11032177972829,10668.1499886683,1375.54004562669,962.878031938685,316.374210494139,96.2878031938685,284.900301239396,12.8590073823528,935.367231026151,1233.1265396479,2608.66658527459,481.589015969342,165.162317475203,646.751333444545,4.97132099291957,19.1948956060585,25.738809762556,44.9337053686145,0.0867927734224594,2006
213,"QUVE","adult",NA,40.6092135,2,24.7952770334689,16.7716051755,4.8324964065,73.3656808426976,0.129520959684297,10716.0628075723,2130.47217591994,1491.33052314396,490.008600461587,149.133052314396,440.032262313153,18.7153388979481,1448.72107962556,1907.46868083666,4037.9408567566,745.81526157198,255.754173110393,1001.56943468237,19.2608953561853,19.9123614934181,31.2454046325249,51.157766125943,0.336270083735101,2007
185,"QURU","adult",NA,41.5171482,5,24.9900135086253,17.1465822066,4.9405406358,76.6829521590713,0.135377324124656,10735.0540062416,5621.55730318268,3935.09011222787,1292.95817973202,393.509011222787,1160.19635459925,48.5437062070409,3822.65896616422,5031.39902697051,10652.9563301532,1967.69505611394,674.684388381921,2642.37944449586,64.6969147545942,23.0942324054497,56.7099340663722,79.8041664718218,1.12952365607154,2008
214,"QUVE","adult",NA,42.2528989,2,25.1424621740568,17.4504472457,5.0280949691,79.4249255698302,0.140218048336727,10510.9413676049,2347.14009889557,1642.9980692269,539.84222274598,164.29980692269,484.115161103915,19.9940252326307,1596.05526724898,2100.16445358553,4447.3045524811,821.649034613448,281.754323867468,1103.40335848092,20.3987933405804,20.1098385919577,32.8258148777226,52.9356534696802,0.356136296775482,2009
214,"QUVE","adult",NA,42.5747416,2,25.2076816321974,17.5833682808,5.0663942504,80.6395019904137,0.142362281195974,10671.5326017981,2391.02079683276,1673.71455778293,549.934783271534,167.371455778293,493.035819484807,20.2483405030899,1625.89414184628,2139.17830183417,4530.19909866693,837.007278891465,287.020007619931,1124.0272865114,20.6239280304803,20.149832665799,33.1458876583813,53.2957203241803,0.36006685450004,2010
22,"ACRU","adult",NA,28.8055745,7,25.3335330217307,14.114731505,3.111002046,30.4053821458375,0.0651694385434824,10669.6863584124,2736.78500544427,1915.74950381099,629.460551252183,191.574950381099,572.049644596525,31.376388221702,1861.01380370211,2464.43983652033,5201.22484196461,958.024751905496,328.511712653313,1286.53646455881,32.9536299597039,21.0627716663381,35.6679467163518,56.7307183826899,0.575327351143429,2011
22,"ACRU","adult",NA,29.117305,7,25.4242838217928,14.26747945,3.14466894,31.0670298706679,0.066587582559366,10767.4792463676,2807.95807885036,1965.57065519525,645.830358135582,196.557065519525,586.706862244807,31.9248199697634,1909.41149361824,2528.04317583281,5336.00125468317,982.935327597625,337.052481462043,1319.98780905967,33.4513445008583,21.1276407611139,36.1870944187361,57.31473517985,0.584016797160103,2012
