"id","species","type","age","dbh","n_trees","height","crown_l","crown_r","crown_a","ba","crown_a_cumsum","biomass_ag","biomass_stem","biomass_branch","biomass_leaf","biomass_root_coarse","biomass_root_fine","biomass_soil","biomass_bg","biomass_total","c_ag","c_bg","c_total","anpp","n_ag","n_bg","n_total","annp","year"
6,"ACRU","sapling",NA,10,10,14.7412449011524,4.9,1.08,3.66435367114713,0.007854,24166.4442855489,34.451259638094,24.1158817466658,7.92378971676162,2.41158817466658,7.47084194673363,0.897052612345007,23.4268565539039,31.7947511129825,66.2460107510765,17.225629819047,7.4935623864011,24.7191922054481,NA,0.042787985073928,0.233074043224307,0.275862028298235,NA,2002
199,"QURU","adult",NA,56.4195247,4,27.3207593742781,23.3012637011,6.7139234393,141.612843035465,0.250005603749547,3230.20887703851,9508.07258529654,6655.65080970758,2186.8566946182,665.565080970758,1941.49932869306,64.7279733277005,6465.48935800165,8471.71666002241,17979.7892453189,3327.97540485379,1141.06622223558,4469.04162708937,NA,26.6365092261298,85.0587938588816,111.695303085011,NA,2002
258,"BELE","sapling",1,1.14101675,8,2.13451866653845,0.616149045,0.12437082575,0.0485944765435455,0.000102252735835725,25140.9747475124,1.7853047282003,1.24971330974021,0.41062008748607,0.124971330974021,0.417489279109478,0.250175265961244,1.21400721517621,1.88167176024693,3.66697648844723,0.774856654870106,0.311748567384036,1.08660522225414,NA,17.9218177875615,15.7184244785325,33.640242266094,NA,2003
271,"TSCA","sapling",1,1.356337898,17,2.28013755705054,1.147461861708,0.1356337898,0.0577943875889815,0.0001444863068435,25365.6114393906,3.36331131289321,2.35431791902525,0.773561601965439,0.235431791902525,0.781790525573598,0.41218269330888,2.28705169276738,3.48102491164986,6.84433622454307,1.32715895951262,0.501109357547185,1.82826831705981,NA,19.4156560261228,15.729934709208,35.1455907353308,NA,2004
259,"FAGR","sapling",2,1.742516572,11,3.06072914439943,1.157031003808,0.264862518944,0.220389491455679,0.000238476028850176,25354.9236532097,5.38144387236343,3.7670107106544,1.23773209064359,0.37670107106544,1.24005214620827,0.543072127536693,3.65938183320713,5.4425061069521,10.8239499793155,2.0335053553272,0.743285264683612,2.77679062001081,1.12001596358103,18.0104954075912,15.7446552886521,33.7551506962433,0.0195540163057402,2004
285,"TSCA","sapling",1,1.356337898,17,2.28013755705054,1.147461861708,0.1356337898,0.0577943875889815,0.0001444863068435,25587.43571788,3.36331131289321,2.35431791902525,0.773561601965439,0.235431791902525,0.781790525573598,0.41218269330888,2.28705169276738,3.48102491164986,6.84433622454307,1.32715895951262,0.501109357547185,1.82826831705981,NA,19.4156560261228,15.729934709208,35.1455907353308,NA,2005
299,"TSCA","sapling",0,1,17,2,0.845,0.1,0.0314,8e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005
313,"TSCA","sapling",0,1,17,2,0.845,0.1,0.0314,8e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006
272,"BELE","sapling",3,1.42305025,8,2.32509965761421,0.768447135,0.15511247725,0.0755863441349091,0.000159049155981528,25816.4083117136,2.99882972155303,2.09918080508712,0.689730835957197,0.209918080508712,0.695905572383901,0.354084436773512,2.03920421065606,3.08919421981347,6.0880239413665,1.19959040254356,0.457371566586363,1.65696196912992,0.306295624611555,17.9229238275854,15.7272761225874,33.6501999501727,0.00534752167181551,2006
290,"ACRU","sapling",2,1.376145224,29,3.72924629365935,0.67431115976,0.148623684192,0.0693946385631556,0.000148737141713835,26013.5631278987,8.01935064992794,5.61354545494956,1.84445064948343,0.561354545494956,1.86313222130138,0.971807083561957,5.453158441951,8.28809774681434,16.3074483967423,2.95677272747478,1.05983407799135,4.01660680546613,1.11442483049397,18.5756996683119,15.7638965996864,34.3395962679984,0.0194564024224491,2007
276,"ACRU","sapling",3,1.564217836,29,4.03868048049417,0.76646673964,0.168935526288,0.089658578891028,0.000192169900016689,26006.0599233714,10.8851634589507,7.61961442126551,2.50358759555867,0.761961442126551,2.51770954402284,1.19437676897886,7.40191115208649,11.1139974650882,21.9991609240389,3.95980721063275,1.40373161507409,5.36353882570684,1.34693202024071,18.5783116488521,15.7848002935143,34.3631119423664,0.0235156743679852,2007
262,"ACRU","sapling",4,1.752290448,29,4.34446994829838,0.85862231952,0.189247368384,0.112514778820254,0.000241158783283501,26001.288572003,14.2707384899828,9.98951694298798,3.28226985269605,0.998951694298798,3.28778298041204,1.43390939045663,9.70410217318833,14.425794544057,28.6965330340398,5.14475847149399,1.81000061879794,6.95475909029193,1.59122026458509,18.5813973549632,15.8094952155473,34.3908925705105,0.0277806281441215,2007
248,"ACRU","sapling",5,1.94036306,29,4.64665762696588,0.9507778994,0.20955921048,0.137963238350833,0.000295703791514271,25997.1771418424,18.1993434318324,12.7395404022827,4.18584898932145,1.27395404022827,4.17804728123636,1.68966779449023,12.375553533646,18.2432686093726,36.442612041205,6.51977020114133,2.28143321181988,8.80120341296121,1.84644432266928,18.5849779934563,15.8381510840033,34.4231290774596,0.0322365069491326,2007
304,"ACRU","sapling",1,1.188072612,29,3.41612394621658,0.58215557988,0.128311842096,0.0517229578366367,0.000110860508374939,26017.5189367145,5.64823398930247,3.95376379251173,1.29909381753957,0.395376379251173,1.31897201395299,0.767073059410328,3.84079911272568,5.926844186089,11.5750781753915,2.12688189625586,0.775300078716296,2.90218197497216,NA,18.5735385674346,15.7466012981414,34.3201398655759,NA,2007
