"id","species","type","age","dbh","n_trees","height","crown_l","crown_r","crown_a","ba","crown_a_cumsum","biomass_ag","biomass_stem","biomass_branch","biomass_leaf","biomass_root_coarse","biomass_root_fine","biomass_soil","biomass_bg","biomass_total","c_ag","c_bg","c_total","anpp","n_ag","n_bg","n_total","annp","year"
55,"QUVI","adult",NA,56.8267856,2,27.3661979517805,23.4694624528,6.7623874864,143.664669245664,0.253627930930292,284.549150646806,4838.23953407794,3386.76767385456,1112.79509283793,338.676767385456,987.696564933732,32.7540480636457,3290.002883173,4310.45349617038,9148.69303024832,1693.53383692728,580.686256089353,2274.22009301663,26.8257863828817,53.2378707547658,40.806020366243,94.0438911210089,0.592258439295307,2011
54,"QUVI","adult",NA,54.8267856,2,27.1354007917836,22.6434624528,6.5243874864,133.730160200285,0.236089387966196,549.327368843208,4433.07070713075,3103.14949499153,1019.60626264007,310.314949499153,906.111645537567,30.8565098798794,3014.48808084891,3951.45623626636,8384.52694339711,1551.72474749576,532.06599685569,2083.79074435145,25.4726768824844,51.135725691305,38.7038753027822,89.8396009940871,0.562384551929512,2011
46,"PIPA","adult",NA,59.7838034,2,26.0868104234219,24.6907108042,5.2011908958,84.987579427341,0.280710061320092,717.820119591573,4763.20848129411,3334.24593690587,1095.53795069764,333.424593690587,970.666384505114,31.002457265784,3238.98176727999,4240.65060905089,9003.859090345,1667.27296845294,571.682529755293,2238.95549820823,25.7992962724079,66.4248669554581,33.5127978393275,99.9376647947857,0.410498205689791,2011
49,"QUNI","adult",NA,46.98125,2,26.0173758222856,19.40325625,5.59076875,98.1958040660072,0.173356460861719,905.991422856494,3040.8229921028,2128.57609447196,699.389288183645,212.857609447196,624.884115909984,23.8579956903647,2067.75963462991,2716.50174623026,5757.32473833306,1064.43804723598,364.996271052336,1429.43431828832,72.670924761703,43.9123006235069,31.4804502349841,75.3927508584909,1.60442522978479,2011
45,"PIPA","adult",NA,56.7838034,2,25.6756891357579,23.4517108042,4.9401908958,76.6720957980349,0.253244401805876,1057.92775769626,4156.48608741747,2909.54026119223,955.991800106017,290.954026119223,848.543148763227,28.1552075905012,2826.41053944388,3703.10889579761,7859.59498321507,1454.92013059611,498.875842490096,1953.79597308621,23.6979603283078,64.1562493900416,31.244180273911,95.4004296639526,0.377063393146969,2011
44,"PIPA","adult",NA,55.7838034,2,25.529265155125,23.0387108042,4.8531908958,73.9953827807797,0.244403341967804,1204.53551695153,3965.56427100026,2775.89498970018,912.079782330061,277.589498970018,810.066763376741,27.2345494916361,2696.58370428018,3533.88501714856,7499.44928814882,1388.09749485009,475.965224520032,1864.06271937012,23.0131698765767,63.4423667466504,30.5302976305198,93.9726643771702,0.366167543557069,2011
43,"PIPA","adult",NA,54.7838034,2,25.377883163198,22.6257108042,4.7661908958,71.3662271931144,0.235719362129732,1345.90981548147,3780.19535295443,2646.1367470681,869.444931179519,264.61367470681,772.686166476455,26.3281577960119,2570.53284000901,3369.54716428148,7149.74251723591,1323.21837353405,453.720954354532,1776.93932788858,22.3362886194175,62.7492471456513,29.8371780295207,92.5864251751719,0.355397538879615,2011
42,"PIPA","adult",NA,53.7838034,2,25.2213752784871,22.2127108042,4.6791908958,68.7846290350392,0.22719246229166,1482.14576814526,3600.31477178934,2520.22034025254,828.072397511549,252.022034025254,736.389298931589,25.4360657934978,2448.21404481675,3210.03940954184,6810.35418133119,1260.26017012627,432.135284614721,1692.39545474099,21.6673674183078,62.0766491828482,29.1645800667176,91.2412292495657,0.344754188382609,2011
41,"PIPA","adult",NA,52.7838034,2,25.0595679349262,21.7997108042,4.5921908958,66.2505883065541,0.218822642453588,1613.33848980209,3425.85754801666,2398.10028361166,787.947236043831,239.810028361166,701.164015830814,24.5583074671726,2329.58313265133,3055.30545594931,6481.16300396597,1199.20014180583,411.200417761999,1610.40055956783,21.0064584103786,61.4243298910948,28.5122607749642,89.936590666059,0.334238321631275,2011
40,"PIPA","adult",NA,51.7838034,2,24.8922816893891,21.3867108042,4.5051908958,63.764105007659,0.210609902615516,1739.58309531113,3256.75827359382,2279.73079151567,749.054402926578,227.973079151567,666.998084259517,23.6949175210605,2214.5956260438,2905.28862782437,6162.04690141819,1140.01539575784,390.908504831258,1530.92390058909,20.3536150650409,60.7920447008223,27.8799755846917,88.6720202855141,0.323850789388985,2011
39,"PIPA","adult",NA,50.7838034,2,24.7193310226886,20.9737108042,4.4181908958,61.3251791383539,0.202554242777444,1860.97469953157,3092.95110089523,2165.06577062666,711.378753205902,216.506577062666,633.879180976099,22.8459314095305,2103.20674860875,2759.93186099438,5852.88296188961,1082.68288531333,371.251644107427,1453.93452942076,19.7088922443602,60.1795473988012,27.2674782826706,87.4470256814718,0.313592464578022,2011
38,"PIPA","adult",NA,49.7838034,3,24.5405241338369,20.5607108042,4.3311908958,58.9338106986389,0.194655662939372,2035.92527621809,4401.55459677032,3081.08821773922,1012.35755725717,308.108821773922,902.692334970992,33.0170780527374,2993.05712580381,3928.76653882754,8330.32113559786,1540.69410886961,528.284063612438,2068.97817248205,28.6085194010602,65.0725938840959,32.1605247679653,97.2331186520613,0.45519636495419,2011
53,"QUVI","adult",NA,38.8267856,2,24.3906859015953,16.0354624528,4.6203874864,67.0666587846897,0.118400564253428,2168.16117670614,1909.38325697099,1336.56827987969,439.158149103327,133.656827987969,394.983855024308,17.3671578199301,1298.38061474027,1710.73162758451,3620.1148845555,668.434139939845,229.223502836518,897.657642776364,15.4694381715876,38.0420305147928,25.61018012627,63.6522106410628,0.341533522168291,2011
37,"PIPA","adult",NA,48.7838034,2,24.3556627273403,20.1477108042,4.2441908958,56.5899996885139,0.1869141631013,2280.13212292691,2780.9474025245,1946.66318176715,639.617902580636,194.666318176715,570.732699968868,21.1913164485327,1891.04423371666,2482.96825013406,5263.91565265857,973.481590883577,333.811200302941,1307.29279118652,18.4440349787103,59.0129231275655,26.1008540114349,85.1137771390003,0.293467045941753,2011
36,"PIPA","adult",NA,47.7838034,4,24.1645417932901,19.7347108042,4.1571908958,54.2937461079789,0.179329743263228,2494.93870194632,5265.23375435783,3685.66362805048,1211.0037635023,368.566362805048,1081.36000332626,40.7715251003391,3580.35895296332,4702.49048138992,9967.72423574775,1842.98181402524,631.925562522939,2474.90737654818,35.6480356438547,68.302007743815,35.3899386276845,103.691946371499,0.567203636628562,2011
52,"QUVI","adult",NA,37.8267856,2,24.150077297195,15.6224624528,4.5013874864,63.6564875368622,0.11238019277138,2620.40330275889,1791.56140818912,1254.09298573238,412.059123883497,125.409298573238,370.946974525682,16.6285159855591,1218.2617575686,1605.83724807984,3397.39865626896,627.196492866191,215.084880982694,842.281373848885,14.8965683148589,37.4307331954733,24.9988828069505,62.4296160024238,0.32888572864519,2011
35,"PIPA","adult",NA,46.7838034,4,23.966949380009,19.3217108042,4.0701908958,52.045049957034,0.171902403425156,2826.26479807453,4978.62085663133,3485.03459964193,1145.08279702521,348.503459964193,1023.24817002511,39.189524922761,3385.4621825093,4447.89987745718,9426.52073408851,1742.66729982096,597.532014795759,2340.19931461672,34.4247118359476,67.2303231301934,34.3182540140628,101.548577144256,0.547739065858067,2011
34,"PIPA","adult",NA,45.7838034,4,23.7626663589978,18.9087108042,3.9831908958,49.8439112356792,0.164632143587084,3023.37143940476,4701.91965223849,3291.34375656694,1081.44152001485,329.134375656694,967.104272504712,37.6367117952593,3197.30536352217,4202.04634782214,8903.96600006063,1645.82187828347,564.327870268618,2210.14974855209,33.2182242985236,66.195699686271,33.2836305701404,99.4793302564114,0.528542380643472,2011
33,"PIPA","adult",NA,44.7838034,8,23.5514661819239,18.4957108042,3.8961908958,47.6903299439143,0.157518963749012,3400.45547353113,8869.98529269818,6208.98970488873,2040.09661732058,620.898970488873,1825.80493924946,72.2263341784047,6031.58999903476,7929.62127246263,16799.6065651608,3104.64485244436,1064.49574712378,4169.14059956814,64.0574049994057,81.7806641134757,48.8685949973451,130.649259110821,1.01923128196026,2011
51,"QUVI","adult",NA,34.8267856,2,23.3645369923742,14.3834624528,4.1443874864,53.9598309161896,0.0952615583252359,3506.67388956288,1464.31280965502,1025.01896675851,336.791946220654,102.501896675851,304.061472948315,14.4903722233203,995.732710565413,1314.28455573705,2778.59736539207,512.659483379256,175.815049158602,688.474532537859,13.218355334133,35.732863122111,23.3010127335882,59.0338758556992,0.291834222061809,2011
32,"PIPA","adult",NA,43.7838034,7,23.3331146293803,18.0827108042,3.8091908958,45.5843060817396,0.15056286391094,3821.96722896325,7310.97723685226,5117.68406579658,1681.52476447602,511.768406579658,1506.07922522267,60.5832048636206,4971.46452105953,6538.12695114582,13849.1041879981,2558.99203289829,877.414780422271,3436.40681332056,53.9984896583451,75.9513209149831,43.0392517988526,118.990572713836,0.859181695526146,2011
31,"PIPA","adult",NA,42.7838034,14,23.1073695511387,17.6697108042,3.7221908958,43.5258396491548,0.143763844072868,4423.90933085783,13754.670610614,9628.26942742982,3163.57424044123,962.826942742982,2835.77236523373,116.03976539356,9353.17601521754,12304.9881458448,26059.6587564589,4814.28471371491,1650.65798527368,6464.94269898859,103.953827896898,100.045166999138,67.1330978830078,167.178264882146,1.65403193078168,2011
30,"PIPA","adult",NA,41.7838034,5,22.8739805976065,17.2567108042,3.6351908958,41.5149306461602,0.137121904234796,4628.89623407307,4614.33210818667,3230.03247573067,1061.29638488294,323.003247573067,952.10984268798,39.6487353562104,3137.74583356694,4129.50441161113,8743.8365197978,1615.16623786534,553.817364982401,2168.98360284774,35.7041074271583,65.8681979442007,32.9561288280702,98.8243267722709,0.568095806949529,2011
29,"PIPA","adult",NA,40.7838034,9,22.6326889421907,16.8437108042,3.5481908958,39.5515790727555,0.130637044396724,4980.3143227249,7790.03710154419,5453.02597108093,1791.70853335516,545.302597108093,1608.7309446545,68.2050895332807,5297.22522905005,6974.16126323783,14764.198364782,2726.66298554046,934.901964185302,3661.56494972577,61.746756639689,77.7425909173677,44.8305218012371,122.573112718605,0.98246605411731,2011
28,"PIPA","adult",NA,39.7838034,4,22.3832269942615,16.4307108042,3.4611908958,37.6357849289409,0.124309264558652,5128.88666422824,3242.08179828163,2269.45725879714,745.678813604775,226.945725879714,670.104632007177,28.9374657901424,2204.61562283151,2903.65772062883,6145.73951891046,1134.87862939857,389.147327793796,1524.02595719237,26.3403959245441,60.7371673631344,27.8250982470038,88.5622656101381,0.419107759762738,2011
50,"QUVI","adult",NA,30.8267856,2,22.1506678796802,12.7314624528,3.6683874864,42.2766220418491,0.074635832397044,5211.93483379203,1087.16912307196,761.018386150374,250.048898306552,76.1018386150374,226.707770855717,11.8256302532022,739.275003688935,977.808404797854,2064.97752786982,380.659193075187,130.557806768636,511.216999843823,11.0790714823238,33.7761214227568,21.344271034234,55.1203924569908,0.244603214657275,2011
27,"PIPA","adult",NA,38.7838034,3,22.1253181023963,16.0177108042,3.3741908958,35.7675482147163,0.11813856472058,5317.79665545187,2273.13789987446,1591.19652991212,522.821716971126,159.119652991212,470.249928475973,20.69352109538,1545.73377191463,2036.67722148599,4309.81512136045,795.748264956061,272.874059984935,1068.622324941,18.9417158968104,57.114154317935,24.2020852018044,81.3162395197393,0.301385755108456,2011
26,"PIPA","adult",NA,37.7838034,6,21.8586762475752,15.6047108042,3.2871908958,33.9468689300818,0.112124944882508,5518.67077441376,4242.59882155111,2969.81917508578,975.797728956756,296.981917508578,878.474712957711,39.4127370904935,2884.96719865476,3802.85464870296,8045.45347025407,1485.05958754289,509.209370586133,1994.26895812902,36.2832607929222,64.4782366172039,31.5661675010734,96.0444041182773,0.577310841923932,2011
25,"PIPA","adult",NA,36.7838034,4,21.583005725988,15.1917108042,3.2001908958,32.1737470750373,0.106268405044436,5645.54406720152,2634.58080533591,1844.20656373514,605.953585227259,184.420656373514,546.026526651246,24.9889564061808,1791.51494762842,2362.53043068585,4997.11123602175,922.253281867568,316.247208640309,1238.50049050788,23.1402214546263,58.4656385098828,25.5535693937522,84.019207903635,0.36818908880656,2011
24,"PIPA","adult",NA,35.7838034,3,21.298000821101,14.7787108042,3.1131908958,30.4481826495829,0.100568945206364,5735.55961919098,1836.93516525155,1285.85461567608,422.495088007856,128.585461567608,381.076465423555,17.7996452800834,1249.11591237105,1647.99202307469,3484.92718832624,643.077307838042,220.529731830186,863.607039668228,16.5824532300015,55.4831329548938,22.5710638387632,78.0541967936571,0.263847014468013,2011
23,"PIPA","adult",NA,34.7838034,6,21.0033454646199,14.3657108042,3.0261908958,28.7701756537185,0.0950265653682921,5905.59723254474,3408.37140995017,2385.85998696512,783.925424288539,238.585998696512,707.771530929445,33.760465614297,2317.69255876612,3059.22455530986,6467.59596526003,1193.07999348256,409.10208119402,1602.18207467658,31.6472539308666,61.3589468421596,28.446877726029,89.8058245681885,0.503546329964166,2011
22,"PIPA","adult",NA,33.7838034,8,20.698712885972,13.9527108042,2.9391908958,27.1397260874442,0.0896412655302201,6119.36985561958,4206.86324661562,2944.80427263093,967.578546721592,294.480427263093,874.470027524793,42.6228341261863,2860.66700769862,3777.7598693496,7984.62311596522,1472.55213631547,504.921101593874,1977.47323790934,40.2102071504637,64.3446164412765,31.4325473251459,95.7771637664224,0.639793338213366,2011
21,"PIPA","adult",NA,32.7838034,4,20.3837652499205,13.5397108042,2.8521908958,25.5568339507598,0.0844130456921481,6219.97429951027,1942.64604967505,1359.85223477253,446.808591425261,135.985223477253,404.234897864337,20.1462945311584,1320.99931377903,1745.38050617453,3688.02655584957,680.076117386266,233.215037961005,913.291155347271,19.130935142754,55.8784003319995,22.9663312158689,78.8447315478683,0.304396463622425,2011
20,"PIPA","adult",NA,31.7838034,2,20.0581532819072,13.1267108042,2.7651908958,24.0214992436656,0.0793419058540761,6267.23070249143,894.868194818601,626.40773637302,205.819684808278,62.640773637302,186.408984194053,9.50586377987833,608.510372476649,804.42522045058,1699.29341526918,313.35386818651,107.481695378232,420.835563564742,9.08793331064498,51.9606163995589,19.0485472834283,71.0091636829872,0.144600080485048,2011
19,"PIPA","adult",NA,30.7838034,10,19.7215158807106,12.7137108042,2.6781908958,22.5337219661613,0.0744278460160041,6488.75919687223,4111.36617881549,2877.95632517084,945.614221127563,287.795632517084,857.386260190586,44.7695959182071,2795.72900159453,3697.88485770333,7809.25103651882,1439.12816258542,493.461453457859,1932.58961604328,43.1002730592438,63.9875399139492,31.0754707978187,95.0630107117679,0.685777804508604,2011
18,"PIPA","adult",NA,29.7838034,5,19.3734797179862,12.3007108042,2.5911908958,21.0935021182472,0.0696708661779321,6592.38447094807,1883.64797037621,1318.55357926334,433.239033186528,131.855357926335,393.268022779067,21.0434419920168,1280.88061985582,1695.1920846269,3578.84005500311,659.426789631672,226.135268445145,885.562058076817,20.4048542458688,55.6577984877722,22.7457293716416,78.4035278594137,0.324666067122493,2011
17,"PIPA","adult",NA,28.7838034,5,19.0136588242492,11.8877108042,2.5041908958,19.700839699923,0.0650709663398601,6689.1085590573,1720.86545027202,1204.60581519042,395.799053562565,120.460581519042,359.709052597484,19.7407557647877,1170.18850618498,1549.63831454725,3270.50376481927,602.452907595208,206.601366032643,809.05427362785,19.2842744330309,55.0491325011888,22.1370633850582,77.1861958862471,0.306836278369914,2011
16,"PIPA","adult",NA,26.7838034,5,18.2570531773763,11.0617108042,2.3301908958,17.0581871520449,0.0563424066637161,6772.74363667717,1422.24744900942,995.573214306596,327.116913272167,99.5573214306597,298.034655679783,17.2520816142857,967.128265326408,1282.41500262048,2704.6624516299,497.936607153298,170.767205881131,668.703813034429,17.1184426908084,53.9325591723467,21.0204900562161,74.9530492285628,0.272375259176954,2011
15,"PIPA","adult",NA,25.7838034,3,17.8594293542726,10.6487108042,2.2431908958,15.8081970224909,0.0522137468256441,6819.21198853544,771.600132529288,540.120092770502,177.468030481736,54.0120092770502,161.90427471601,9.6398735014837,524.688090119916,696.23223833741,1467.8323708667,270.210046385251,92.6895279035146,362.899574288766,9.64430325497841,51.4997003460445,18.587631229914,70.0873315759585,0.153452603493335,2011
14,"PIPA","adult",NA,24.7838034,6,17.4483417296984,10.2357108042,2.1561908958,14.6057643225269,0.0482421669875721,6905.0086474022,1389.81821004283,972.87274702998,319.658188309851,97.287274702998,292.025759786872,17.904270263526,945.076382829124,1255.00641287952,2644.82462292235,486.58637351499,166.875697205139,653.46207072013,18.0662832052226,53.8113018363802,20.8992327202496,74.7105345566298,0.287456555439405,2011
13,"PIPA","adult",NA,23.7838034,12,17.0233344105719,9.8227108042,2.0691908958,13.450889052153,0.0444276671495001,7062.89256459128,2492.5907361901,1744.81351533307,573.295869323724,174.481351533307,524.48839267848,33.1526186683229,1694.96170060927,2252.60271195607,4745.19344814618,872.556757666536,299.208400342812,1171.76515800935,33.7512062696082,57.9347183259076,25.022649209777,82.9573675356845,0.537022772530321,2011
12,"PIPA","adult",NA,22.7838034,5,16.5839360669751,9.4097108042,1.9821908958,12.3435712113691,0.0407702473114281,7123.20306700782,926.977218300624,648.884052810437,213.204760209144,64.8884052810437,195.345052490103,12.7467642510258,630.344508444424,838.436325185553,1765.41354348618,324.592026405218,111.334778196075,435.926804601293,13.0975275688046,52.0806764062685,19.1686072901379,71.2492836964064,0.208397605469443,2011
11,"PIPA","adult",NA,21.7838034,3,16.129659409452,8.9967108042,1.8951908958,11.2838108001752,0.0372699074733561,7156.24736289917,493.893566013872,345.725496209711,113.595520183191,34.5725496209711,104.242371716042,7.03197937842601,335.847624889433,447.121975983902,941.015541997774,173.012748104855,59.3647399216647,232.37748802652,7.29553367839458,50.4613177163827,17.5492486002521,68.0105663166347,0.1160808206902,2011
10,"PIPA","adult",NA,20.7838034,4,15.6600006486086,8.5837108042,1.8081908958,10.2716078185714,0.0339266476352841,7196.30731306124,581.51446904655,407.060128332585,133.748327880707,40.7060128332585,122.936500462854,8.58674198642012,395.429838951654,526.953081400928,1108.46755044748,203.680064166293,69.879248285586,273.559312451879,8.99882049482397,50.7889441922203,17.8768750760897,68.66581926831,0.14318218712036,2011
9,"PIPA","adult",NA,19.7838034,6,15.1744389364139,8.1707108042,1.7211908958,9.30696226655767,0.0307404677972121,7250.68391634227,765.554928585126,535.888450009588,176.077633574579,53.5888450009588,162.121671052286,11.7448732898463,520.577351437886,694.443895780018,1459.99882436514,268.094225004794,91.9641034302151,360.058328435009,12.4390819251313,51.4770965061457,18.5650273900151,70.0421238961608,0.197920933841729,2011
