"id","species","type","age","dbh","n_trees","height","crown_l","crown_r","crown_a","ba","crown_a_cumsum","biomass_ag","biomass_stem","biomass_branch","biomass_leaf","biomass_root_coarse","biomass_root_fine","biomass_soil","biomass_bg","biomass_total","c_ag","c_bg","c_total","anpp","n_ag","n_bg","n_total","annp","year"
1,"PIPA","adult",NA,11,7,10.1371045079078,4.543,0.957,2.87722449019756,0.00950334,7319.10906359602,188.923087637038,132.246161345927,43.4523101565188,13.2246161345927,40.8329416421585,4.56882412029488,128.467699593186,173.869465355639,362.792552992677,94.461543818519,41.0930386381074,135.554582456626,NA,0.664204825681526,0.859822806953102,1.52402763263463,NA,2009
56,"PIPA","sapling",1,1.13809446,2,2.41547581181352,0.47003301198,0.09901421802,0.0307995943438948,0.000101729641850787,7429.43021345578,0.133305216549008,0.0933136515843059,0.030660199806272,0.00933136515843059,0.0311758877900144,0.0187172768474653,0.0906475472533258,0.140540711890805,0.273845928439814,0.196656825792153,0.113508625985881,0.310165451778034,NA,48.6150809332103,15.7030118170797,64.31809275029,NA,2010
60,"PIPA","sapling",1,1.13809446,2,2.41547581181352,0.47003301198,0.09901421802,0.0307995943438948,0.000101729641850787,7542.13065893534,0.133305216549008,0.0933136515843059,0.030660199806272,0.00933136515843059,0.0311758877900144,0.0187172768474653,0.0906475472533258,0.140540711890805,0.273845928439814,0.196656825792153,0.113508625985881,0.310165451778034,NA,48.6150809332103,15.7030118170797,64.31809275029,NA,2011
64,"PIPA","sapling",1,1.13809446,2,2.41547581181352,0.47003301198,0.09901421802,0.0307995943438948,0.000101729641850787,7656.03374680059,0.133305216549008,0.0933136515843059,0.030660199806272,0.00933136515843059,0.0311758877900144,0.0187172768474653,0.0906475472533258,0.140540711890805,0.273845928439814,0.196656825792153,0.113508625985881,0.310165451778034,NA,48.6150809332103,15.7030118170797,64.31809275029,NA,2012
68,"PIPA","sapling",1,1.13809446,2,2.41547581181352,0.47003301198,0.09901421802,0.0307995943438948,0.000101729641850787,7770.94922854999,0.133305216549008,0.0933136515843059,0.030660199806272,0.00933136515843059,0.0311758877900144,0.0187172768474653,0.0906475472533258,0.140540711890805,0.273845928439814,0.196656825792153,0.113508625985881,0.310165451778034,NA,48.6150809332103,15.7030118170797,64.31809275029,NA,2013
