"id","species","type","age","dbh","n_trees","height","crown_l","crown_r","crown_a","ba","crown_a_cumsum","biomass_ag","biomass_stem","biomass_branch","biomass_leaf","biomass_root_coarse","biomass_root_fine","biomass_soil","biomass_bg","biomass_total","c_ag","c_bg","c_total","anpp","n_ag","n_bg","n_total","annp","year"
55,"QUVI","adult",NA,56.5511904,2,27.3355345753773,23.3556416352,6.7295916576,142.274575323403,0.251173836634505,281.782478768118,4781.16339283777,3346.81437498644,1099.66758035269,334.681437498644,976.209777957386,32.4898875268086,3251.19110712968,4259.89077261388,9041.05416545165,1673.55718749322,573.837119140532,2247.39430663375,26.6380610911183,52.9417415351182,40.5098911465954,93.4516326817135,0.588113849208412,2010
54,"QUVI","adult",NA,54.5511904,2,27.1020504176258,22.5296416352,6.4915916576,132.389109098201,0.233721874658441,543.892110726188,4378.8735222744,3065.21146559208,1007.14091012311,306.521146559208,895.190633025059,30.5985902346182,2977.63399514659,3903.42321840627,8282.29674068067,1532.75573279604,525.562334672929,2058.31806746897,25.2879089385042,50.8545334153402,38.4226830268174,89.2772164421576,0.558305254026692,2010
46,"PIPA","adult",NA,59.5225356,2,26.0526162895327,24.5828072028,5.1784605972,84.2463753741826,0.278261898463652,710.908945990639,4708.31636156558,3295.8214530959,1082.91276316008,329.582145309591,959.62632438091,30.7494216037516,3201.65512586459,4192.03087184926,8900.34723341483,1648.06072654795,565.095475387869,2213.15620193582,25.6135133038611,66.2196178526132,33.3075487364827,99.5271665890959,0.407542172531691,2010
49,"QUNI","adult",NA,45.9875,2,25.8476333734364,18.9928375,5.4725125,94.0856516324604,0.166100331271875,891.035679309322,2886.20400324812,2020.34280227368,663.826920747067,202.034280227368,593.551091851681,23.0233593058343,1962.61872220872,2579.19317336624,5465.39717661435,1010.32140113684,346.441992389774,1356.76339352661,70.4428633442071,43.1100880086145,30.6782376200917,73.7883256287061,1.55523419549615,2010
45,"PIPA","adult",NA,56.5225356,2,25.637902552262,23.3438072028,4.9174605972,75.9681674198845,0.250919358787508,1041.57065001519,4106.06489522958,2874.2454266607,944.394925902803,287.42454266607,838.384089553353,27.9132943532207,2792.12412875611,3658.42151266269,7764.48640789226,1437.27271333035,492.825299427549,1930.0980127579,23.5182861662527,63.9677176934681,31.0556485773375,95.0233662708057,0.374204558535595,2010
44,"PIPA","adult",NA,55.5225356,2,25.490199093316,22.9308072028,4.8304605972,73.3038796276318,0.24211933889546,1186.80189558656,3916.6000797735,2741.62005584145,900.818018347906,274.162005584145,800.195157446423,26.9963604313111,2663.28805424598,3490.47957212372,7407.07965189722,1370.96002792073,470.089521572821,1841.04954949355,22.8355572933503,63.2592829748719,30.3472138587413,93.6064968336131,0.36334151117417,2010
43,"PIPA","adult",NA,54.5225356,2,25.3374942991073,22.5178072028,4.7434605972,70.6871492649692,0.233476399003412,1326.82453088261,3732.67133461525,2612.86993423067,858.514406961507,261.286993423067,763.098871320614,26.0937015448074,2538.21650753837,3327.40908040379,7060.08041501903,1306.58496711534,448.018072153829,1754.60303926917,22.1607507834244,62.5715483762114,29.6594792600809,92.2310276362923,0.352604518250487,2010
42,"PIPA","adult",NA,53.5225356,2,25.1796188211685,22.1048072028,4.6564605972,68.1179763318967,0.224990539111364,1461.73367076252,3554.21399004826,2487.94979303378,817.469217711101,248.794979303378,727.083149842547,25.2053511621038,2416.86551323282,3169.15401423747,6723.36800428573,1244.12489651689,426.603190805792,1670.72808732268,21.4939178259701,61.9042720886569,28.9922029725263,90.8964750611831,0.341994394251799,2010
41,"PIPA","adult",NA,52.5225356,2,25.0163975767828,21.6918072028,4.5694605972,65.5963608284141,0.216661759219316,1591.62443008547,3381.16295565415,2366.8140689579,777.667479800454,236.68140689579,692.135825326946,24.3313434518968,2299.19080984482,3015.65797862366,6396.82093427781,1183.55703447895,405.837066678498,1589.39410115745,20.8351109005655,61.2572107302791,28.3451416141486,89.6023523444277,0.331511974191969,2010
40,"PIPA","adult",NA,51.5225356,2,24.8476495548186,21.2788072028,4.4824605972,63.1223027545217,0.208490059327268,1716.59192371064,3213.45270962565,2249.41689673795,739.094123213899,224.941689673795,658.244641488161,23.4717133113442,2185.14784254544,2866.86419734494,6080.31690697059,1124.85844836898,385.711837155077,1510.57028552405,20.1843838345133,60.6301193061279,27.7180501899973,88.3481694961251,0.321158114529013,2010
